time_min,node_id,used_pct,powered_on
45.0,17,0.0,True
45.0,18,30.601083780270997,True
45.0,19,0.0,True
60.0,0,0.0,True
60.0,1,0.0,True
60.0,2,0.0,True
60.0,3,0.0,True
60.0,4,0.0,True
60.0,5,8.568599322206339,True
60.0,6,18.488980652680425,True
60.0,7,18.089499790827887,True
60.0,8,23.046753573680462,True
60.0,9,11.368314165222287,True
60.0,10,15.721088705061618,True
60.0,11,33.36559673065719,True
60.0,12,6.156259979703066,True
60.0,13,28.599491374807982,True
60.0,14,20.613723313016834,True
60.0,15,0.0,True
60.0,16,0.0,True
60.0,17,0.0,True
60.0,18,0.0,True
60.0,19,0.0,True
75.0,0,31.022706184477514,True
75.0,1,0.0,True
75.0,2,0.0,True
75.0,3,0.0,True
75.0,4,0.0,True
75.0,5,0.0,True
75.0,6,0.0,True
75.0,7,0.0,True
75.0,8,0.0,True
75.0,9,11.368314165222287,True
75.0,10,0.0,True
75.0,11,0.0,True
75.0,12,6.156259979703066,True
75.0,13,0.0,True
75.0,14,0.0,True
75.0,15,0.0,True
75.0,16,0.0,True
75.0,17,34.441613037590045,True
75.0,18,22.13502086167223,True
75.0,19,9.858247107488936,True
90.0,0,0.0,True
90.0,1,11.604736734568988,True
90.0,2,15.448276503843687,True
90.0,3,33.755458819263566,True
90.0,4,14.490843720101452,True
90.0,5,10.358125270913533,True
90.0,6,15.566374806953718,True
90.0,7,32.748874181208365,True
90.0,8,0.0,True
90.0,9,0.0,True
90.0,10,0.0,True
90.0,11,0.0,True
90.0,12,0.0,True
90.0,13,0.0,True
90.0,14,0.0,True
90.0,15,0.0,True
90.0,16,0.0,True
90.0,17,0.0,True
90.0,18,22.13502086167223,True
90.0,19,9.858247107488936,True
105.0,0,6.688664389459731,True
105.0,1,27.86754044910535,True
105.0,2,22.855680563762775,True
105.0,3,0.0,True
105.0,4,0.0,True
105.0,5,10.358125270913533,True
105.0,6,15.566374806953718,True
105.0,7,32.748874181208365,True
105.0,8,0.0,True
105.0,9,0.0,True
105.0,10,23.04118288434043,True
105.0,11,0.0,True
105.0,12,0.0,True
105.0,13,22.935680996186107,True
105.0,14,24.611914177307625,True
105.0,15,16.066351422124114,True
105.0,16,17.872966144077708,True
105.0,17,21.685708903933687,True
105.0,18,26.884852635829375,True
105.0,19,7.009340393959704,True
120.0,0,6.688664389459731,True
120.0,1,27.86754044910535,True
120.0,2,22.855680563762775,True
120.0,3,17.128293689913477,True
120.0,4,0.0,True
120.0,5,32.69908070773636,True
120.0,6,33.21054237614541,True
120.0,7,20.292039796293324,True
120.0,8,12.87165418200874,True
120.0,9,11.758920163470009,True
120.0,10,0.0,True
120.0,11,0.0,True
120.0,12,0.0,True
120.0,13,22.935680996186107,True
120.0,14,0.0,True
120.0,15,0.0,True
120.0,16,17.872966144077708,True
120.0,17,0.0,True
120.0,18,26.884852635829375,True
120.0,19,0.0,True
135.0,0,12.616732637671575,True
135.0,1,33.920411070793904,True
135.0,2,7.506860964454347,True
135.0,3,22.955854671297985,True
135.0,4,32.48078764497333,True
135.0,5,52.916106034560976,True
135.0,6,33.21054237614541,True
135.0,7,0.0,True
135.0,8,0.0,True
135.0,9,11.758920163470009,True
135.0,10,0.0,True
135.0,11,5.848769169143438,True
135.0,12,33.67581602566776,True
135.0,13,28.608234074363708,True
135.0,14,0.0,True
135.0,15,0.0,True
135.0,16,0.0,True
135.0,17,26.265862353224378,True
135.0,18,0.0,True
135.0,19,0.0,True
150.0,0,28.755418693732224,True
150.0,1,64.59928633520437,True
150.0,2,24.346193440335867,True
150.0,3,19.2042620598298,True
150.0,4,0.0,True
150.0,5,20.217025326824626,True
150.0,6,0.0,True
150.0,7,0.0,True
150.0,8,0.0,True
150.0,9,7.379506975443462,True
150.0,10,0.0,True
150.0,11,5.765046918805936,True
150.0,12,33.67581602566776,True
150.0,13,18.02106847268948,True
150.0,14,32.46190811268896,True
150.0,15,27.213360643343805,True
150.0,16,30.032682564534696,True
150.0,17,40.251237061463755,True
150.0,18,30.508510554661527,True
150.0,19,34.7259753231819,True
165.0,0,0.0,True
165.0,1,30.67887526441045,True
165.0,2,24.346193440335867,True
165.0,3,0.0,True
165.0,4,27.972173225451826,True
165.0,5,34.93026342109468,True
165.0,6,0.0,True
165.0,7,0.0,True
165.0,8,0.0,True
165.0,9,11.380241202800931,True
165.0,10,0.0,True
165.0,11,5.743336254847904,True
165.0,12,9.593011274101315,True
165.0,13,28.700893074917474,True
165.0,14,27.740632494509214,True
165.0,15,36.819011071279775,True
165.0,16,17.926546922325585,True
165.0,17,0.0,True
165.0,18,65.11527663080176,True
165.0,19,45.295706191703005,True
180.0,0,11.60393240699284,True
180.0,1,0.0,True
180.0,2,21.95444338087661,True
180.0,3,16.489938265080298,True
180.0,4,0.0,True
180.0,5,17.124636068398303,True
180.0,6,0.0,True
180.0,7,18.464191513166526,True
180.0,8,10.156080926940547,True
180.0,9,22.25338926909268,True
180.0,10,18.95504407510529,True
180.0,11,17.14245206565738,True
180.0,12,15.660932969607131,True
180.0,13,6.958317034359794,True
180.0,14,38.787183409740976,True
180.0,15,19.221686477834453,True
180.0,16,20.338107183081007,True
180.0,17,0.0,True
180.0,18,34.60676607614025,True
180.0,19,0.0,True
195.0,0,14.243808861088056,True
195.0,1,14.440635898675765,True
195.0,2,30.267267437634814,True
195.0,3,29.7350770307562,True
195.0,4,19.86961923728566,True
195.0,5,18.650652817495654,True
195.0,6,34.68975490015231,True
195.0,7,0.0,True
195.0,8,21.61286282795679,True
195.0,9,24.310527072518994,True
195.0,10,46.7571975214115,True
195.0,11,34.97927996103479,True
195.0,12,24.5970817910804,True
195.0,13,6.092958419295826,True
195.0,14,28.96484798965679,True
195.0,15,19.221686477834453,True
195.0,16,20.338107183081007,True
195.0,17,13.193996378200211,True
195.0,18,0.0,True
195.0,19,0.0,True
210.0,0,19.46750180380215,True
210.0,1,37.872733430605365,True
210.0,2,48.45172043500158,True
210.0,3,6.196568081394304,True
210.0,4,19.218026422771814,True
210.0,5,1.4210854715202004e-14,True
210.0,6,0.0,True
210.0,7,0.0,True
210.0,8,0.0,True
210.0,9,13.437379006227246,True
210.0,10,27.802153446306207,True
210.0,11,0.0,True
210.0,12,8.936148821473267,True
210.0,13,0.0,True
210.0,14,0.0,True
210.0,15,18.87890958448193,True
210.0,16,12.091206062269535,True
210.0,17,0.0,True
210.0,18,22.856470655499493,True
210.0,19,23.636995346409904,True
225.0,0,5.223692942714095,True
225.0,1,23.4320975319296,True
225.0,2,0.0,True
225.0,3,-1.4210854715202004e-14,True
225.0,4,0.0,True
225.0,5,2.842170943040401e-14,True
225.0,6,6.562663249090704,True
225.0,7,14.836427623393519,True
225.0,8,23.966886112649604,True
225.0,9,0.0,True
225.0,10,25.454501769389566,True
225.0,11,33.798272580331954,True
225.0,12,32.974161540082235,True
225.0,13,22.233865806174734,True
225.0,14,25.559457272577262,True
225.0,15,29.293075371438647,True
225.0,16,23.977136593579615,True
225.0,17,15.511012841448434,True
225.0,18,35.50349776957661,True
225.0,19,10.24052014761925,True
240.0,0,20.036995685788284,True
240.0,1,22.938515393592695,True
240.0,2,0.0,True
240.0,3,23.23086528255388,True
240.0,4,8.396518490211548,True
240.0,5,21.881091591305108,True
240.0,6,0.0,True
240.0,7,10.858315406197704,True
240.0,8,23.966886112649604,True
240.0,9,23.482617258235166,True
240.0,10,0.0,True
240.0,11,16.473445038482552,True
240.0,12,40.374744305880526,True
240.0,13,47.60416665126033,True
240.0,14,28.56012654463248,True
240.0,15,53.673427090563834,True
240.0,16,28.314582482210284,True
240.0,17,29.997351164039728,True
240.0,18,12.925749897059063,True
240.0,19,28.147315937999366,True
255.0,0,35.46080007792868,True
255.0,1,21.06336563176643,True
255.0,2,16.340453220090467,True
255.0,3,9.692364563169647,True
255.0,4,0.0,True
255.0,5,2.842170943040401e-14,True
255.0,6,0.0,True
255.0,7,7.872855555795027,True
255.0,8,8.494418477996305,True
255.0,9,0.0,True
255.0,10,6.678226219233494,True
255.0,11,16.473445038482552,True
255.0,12,7.400582765798276,True
255.0,13,46.204792905723096,True
255.0,14,57.31077089995196,True
255.0,15,43.846135408874275,True
255.0,16,26.13287100650234,True
255.0,17,18.839472551930896,True
255.0,18,26.814454885158213,True
255.0,19,45.9994144243073,True
270.0,0,57.564246484098334,True
270.0,1,34.317288291556636,True
270.0,2,16.279441818432346,True
270.0,3,32.499798805872004,True
270.0,4,28.709435292320848,True
270.0,5,2.842170943040401e-14,True
270.0,6,18.259314142562218,True
270.0,7,11.58754698398998,True
270.0,8,0.0,True
270.0,9,21.785281324188816,True
270.0,10,9.79782775605294,True
270.0,11,33.329292185574204,True
270.0,12,13.1508724181801,True
270.0,13,26.137691393575253,True
270.0,14,34.55887769708748,True
270.0,15,1.4210854715202004e-14,True
270.0,16,31.425395924317172,True
270.0,17,29.547620739615937,True
270.0,18,0.0,True
270.0,19,18.720149994599808,True
285.0,0,41.754349500810065,True
285.0,1,25.214671274000196,True
285.0,2,13.20029910469701,True
285.0,3,28.31336355959263,True
285.0,4,28.961862176854638,True
285.0,5,22.732484656845713,True
285.0,6,24.660647543454388,True
285.0,7,0.0,True
285.0,8,30.83726133205495,True
285.0,9,11.65047470667622,True
285.0,10,14.742699312657038,True
285.0,11,24.457089000931333,True
285.0,12,14.847224842979756,True
285.0,13,5.303199332937751,True
285.0,14,13.124763033406992,True
285.0,15,29.621350523352305,True
285.0,16,0.0,True
285.0,17,0.0,True
285.0,18,5.808072962263481,True
285.0,19,39.38545567435176,True
300.0,0,9.983036382113056,True
300.0,1,23.34449637545532,True
300.0,2,25.94889183764616,True
300.0,3,6.774849394930385,True
300.0,4,41.80569896693876,True
300.0,5,18.580624881530824,True
300.0,6,0.0,True
300.0,7,18.449086092756716,True
300.0,8,12.182835132575946,True
300.0,9,0.0,True
300.0,10,32.23548505887575,True
300.0,11,0.0,True
300.0,12,16.786459869362048,True
300.0,13,0.0,True
300.0,14,33.716574476280186,True
300.0,15,8.57183862146897,True
300.0,16,11.727030448376823,True
300.0,17,33.78200255814423,True
300.0,18,22.849831167797603,True
300.0,19,8.168636645326288,True
315.0,0,10.528099960004653,True
315.0,1,12.839303463690896,True
315.0,2,41.74027156778902,True
315.0,3,33.75274411239401,True
315.0,4,25.78558864688773,True
315.0,5,30.130385360227436,True
315.0,6,33.232225107400694,True
315.0,7,18.449086092756716,True
315.0,8,9.14185186855714,True
315.0,9,19.907645967543402,True
315.0,10,1.4210854715202004e-14,True
315.0,11,11.427674688003862,True
315.0,12,46.81858121076715,True
315.0,13,21.197564318027304,True
315.0,14,16.976681756074825,True
315.0,15,24.0078433892906,True
315.0,16,0.0,True
315.0,17,8.988293098221192,True
315.0,18,48.645144751567926,True
315.0,19,8.817728548541808,True
330.0,0,33.73917324025487,True
330.0,1,0.0,True
330.0,2,10.030231631604977,True
330.0,3,25.644479944268525,True
330.0,4,15.334886562368098,True
330.0,5,55.88294636962687,True
330.0,6,14.249144202352298,True
330.0,7,17.00805656445776,True
330.0,8,6.522457124749593,True
330.0,9,64.00216217874146,True
330.0,10,39.98429137128089,True
330.0,11,0.0,True
330.0,12,12.798790601747243,True
330.0,13,54.32877258234022,True
330.0,14,45.07044716739456,True
330.0,15,20.38468523602782,True
330.0,16,31.80121426447731,True
330.0,17,16.97283499316488,True
330.0,18,32.73777659955947,True
330.0,19,30.558043108754873,True
345.0,0,33.73917324025487,True
345.0,1,14.424043222941322,True
345.0,2,12.800398389586903,True
345.0,3,30.452640640060935,True
345.0,4,29.303619488905724,True
345.0,5,49.76796703000679,True
345.0,6,14.070160860574958,True
345.0,7,41.12117876312692,True
345.0,8,20.059964622898278,True
345.0,9,24.696519559883782,True
345.0,10,39.144986087536196,True
345.0,11,41.83686493641959,True
345.0,12,24.61321221182604,True
345.0,13,31.30702082453223,True
345.0,14,16.393494348013164,True
345.0,15,57.58644578988692,True
345.0,16,15.89714535943601,True
345.0,17,53.59537753852259,True
345.0,18,96.81279708829408,True
345.0,19,10.906704316701052,True
360.0,0,55.05059735359414,True
360.0,1,23.485947574090048,True
360.0,2,1.4210854715202004e-14,True
360.0,3,-1.4210854715202004e-14,True
360.0,4,29.303409605809506,True
360.0,5,18.117847272143223,True
360.0,6,42.0207008285342,True
360.0,7,13.853780314538042,True
360.0,8,37.09171844717098,True
360.0,9,1.4210854715202004e-14,True
360.0,10,32.135565978010746,True
360.0,11,7.373960891019493,True
360.0,12,14.387817314685122,True
360.0,13,22.433444434218003,True
360.0,14,29.55552170763383,True
360.0,15,28.609403490932763,True
360.0,16,18.062868259884254,True
360.0,17,39.64056814881053,True
360.0,18,79.44247906408788,True
360.0,19,49.44369906932771,True
375.0,0,61.554061078467285,True
375.0,1,5.616149420864872,True
375.0,2,11.910981272668067,True
375.0,3,23.96935367964076,True
375.0,4,56.16677584273514,True
375.0,5,62.41942210454647,True
375.0,6,27.70565830444923,True
375.0,7,-1.4210854715202004e-14,True
375.0,8,17.15722030449892,True
375.0,9,1.4210854715202004e-14,True
375.0,10,33.9081296694073,True
375.0,11,18.96192980312766,True
375.0,12,-2.842170943040401e-14,True
375.0,13,45.468469552660906,True
375.0,14,29.55552170763383,True
375.0,15,6.028572021604248,True
375.0,16,29.19999084107559,True
375.0,17,7.472443721190388,True
375.0,18,7.306227340214008,True
375.0,19,20.32998243684834,True
390.0,0,31.896248156605424,True
390.0,1,34.57537955373,True
390.0,2,39.4908652270938,True
390.0,3,19.984085058363277,True
390.0,4,73.7050992623208,True
390.0,5,21.802159964623996,True
390.0,6,82.12786831361501,True
390.0,7,44.334034905214494,True
390.0,8,12.622537352736657,True
390.0,9,35.07293736600761,True
390.0,10,47.112503960621595,True
390.0,11,37.61856536096971,True
390.0,12,7.871369829630083,True
390.0,13,25.42256294143374,True
390.0,14,57.223352630435826,True
390.0,15,34.83030889819287,True
390.0,16,45.295434918681714,True
390.0,17,-1.4210854715202004e-14,True
390.0,18,68.23305548018251,True
390.0,19,21.11651723874529,True
405.0,0,0.0,True
405.0,1,37.17594271931151,True
405.0,2,14.156493746098192,True
405.0,3,44.955885505546696,True
405.0,4,-1.4210854715202004e-14,True
405.0,5,50.209586957108776,True
405.0,6,30.50934871308182,True
405.0,7,76.0088664503547,True
405.0,8,29.677441191017152,True
405.0,9,47.76886190431007,True
405.0,10,5.535270417659376,True
405.0,11,45.03669160807108,True
405.0,12,43.542601438423674,True
405.0,13,32.834554519268266,True
405.0,14,47.174176088869125,True
405.0,15,41.91250414711779,True
405.0,16,26.904905061660813,True
405.0,17,-1.4210854715202004e-14,True
405.0,18,40.483642438233794,True
405.0,19,28.174220904526464,True
420.0,0,21.774513200181104,True
420.0,1,49.57863786653542,True
420.0,2,21.30574003893811,True
420.0,3,63.76589214310488,True
420.0,4,26.738940926349613,True
420.0,5,45.1795569592785,True
420.0,6,20.488710096491573,True
420.0,7,93.1225973521824,True
420.0,8,76.94365703653293,True
420.0,9,13.7490306961555,True
420.0,10,23.381633042205934,True
420.0,11,19.09400198957792,True
420.0,12,25.08947928673541,True
420.0,13,23.440396632125058,True
420.0,14,21.91746579753118,True
420.0,15,41.681077047539475,True
420.0,16,53.053077091224516,True
420.0,17,19.905623801045337,True
420.0,18,42.807685693690836,True
420.0,19,21.24622729766604,True
435.0,0,17.75197609618874,True
435.0,1,55.136550300970924,True
435.0,2,35.8506499970955,True
435.0,3,14.806410030726312,True
435.0,4,52.225494533995445,True
435.0,5,28.109949302201585,True
435.0,6,33.448987789695224,True
435.0,7,57.64314557534377,True
435.0,8,66.99880981235763,True
435.0,9,25.045822203510326,True
435.0,10,7.746759426813696,True
435.0,11,28.77897418882614,True
435.0,12,42.99545807482473,True
435.0,13,23.758748106481917,True
435.0,14,46.00199202294763,True
435.0,15,91.06760242012373,True
435.0,16,67.0522249948902,True
435.0,17,17.43893540730268,True
435.0,18,20.601256530575498,True
435.0,19,25.014520356578643,True
450.0,0,30.464988193668376,True
450.0,1,44.71482180647925,True
450.0,2,49.70392414231935,True
450.0,3,15.110596122034082,True
450.0,4,34.82346783901005,True
450.0,5,54.21732400052974,True
450.0,6,22.81003028960893,True
450.0,7,42.181935174044966,True
450.0,8,1.4210854715202004e-14,True
450.0,9,0.0,True
450.0,10,7.746759426813696,True
450.0,11,2.842170943040401e-14,True
450.0,12,43.74066808375493,True
450.0,13,30.794428439546095,True
450.0,14,26.7083323343916,True
450.0,15,6.7848911546834785,True
450.0,16,68.29943410651121,True
450.0,17,9.601712753545343,True
450.0,18,30.246581322554874,True
450.0,19,23.61128397701009,True
465.0,0,27.977443823095243,True
465.0,1,26.618193708916152,True
465.0,2,5.684341886080802e-14,True
465.0,3,10.361881277747528,True
465.0,4,34.82346783901005,True
465.0,5,18.878382851952523,True
465.0,6,39.306897933397806,True
465.0,7,27.24603431974566,True
465.0,8,27.61302736425924,True
465.0,9,15.959696174914697,True
465.0,10,28.092032581172333,True
465.0,11,2.842170943040401e-14,True
465.0,12,13.69881575332218,True
465.0,13,1.4210854715202004e-14,True
465.0,14,26.7083323343916,True
465.0,15,0.0,True
465.0,16,20.323572919827512,True
465.0,17,23.606272961776384,True
465.0,18,2.842170943040401e-14,True
465.0,19,9.913181797752372,True
480.0,0,22.76024092025864,True
480.0,1,37.15542080556944,True
480.0,2,34.227169431684274,True
480.0,3,21.33596592445815,True
480.0,4,7.37448456605685,True
480.0,5,44.936204873423094,True
480.0,6,38.515744801176645,True
480.0,7,28.002541120488516,True
480.0,8,38.635251204314116,True
480.0,9,44.089755460103206,True
480.0,10,62.47711758041494,True
480.0,11,28.87023100183667,True
480.0,12,-4.263256414560601e-14,True
480.0,13,19.496655874030452,True
480.0,14,14.822496786851062,True
480.0,15,0.0,True
480.0,16,63.01045771420504,True
480.0,17,21.269587966679026,True
480.0,18,18.988752216894,True
480.0,19,7.156649999025831,True
495.0,0,5.754485032707009,True
495.0,1,11.169159651055992,True
495.0,2,49.00586982553943,True
495.0,3,-2.842170943040401e-14,True
495.0,4,34.43116532587766,True
495.0,5,32.519172092291555,True
495.0,6,15.370371251300071,True
495.0,7,27.29122838488962,True
495.0,8,19.00022787977869,True
495.0,9,27.408424635531674,True
495.0,10,57.051582536197316,True
495.0,11,28.563216818830057,True
495.0,12,24.215311509118735,True
495.0,13,24.509808245631092,True
495.0,14,30.58284078414792,True
495.0,15,44.149869316342986,True
495.0,16,33.46893198360634,True
495.0,17,30.732577438626606,True
495.0,18,18.988752216894,True
495.0,19,12.751887923630719,True
510.0,0,62.96640570983856,True
510.0,1,88.60370883071161,True
510.0,2,36.67035010277702,True
510.0,3,19.51918664378549,True
510.0,4,34.6894834817751,True
510.0,5,31.922005463899197,True
510.0,6,52.03498884960692,True
510.0,7,43.7110131394978,True
510.0,8,64.17659833868143,True
510.0,9,38.587967599234936,True
510.0,10,40.87971569490504,True
510.0,11,20.29909714916647,True
510.0,12,42.23477955116459,True
510.0,13,30.436082255897873,True
510.0,14,28.078153226239266,True
510.0,15,64.54052630887084,True
510.0,16,55.268491983556316,True
510.0,17,65.87080748238591,True
510.0,18,42.45927003345618,True
510.0,19,35.29615958505006,True
525.0,0,21.87311178280524,True
525.0,1,71.93831886018943,True
525.0,2,8.311737012120759,True
525.0,3,25.42506402415033,True
525.0,4,78.1027669244163,True
525.0,5,22.420237542622488,True
525.0,6,41.206906796031745,True
525.0,7,58.52046556610097,True
525.0,8,41.33201823343887,True
525.0,9,38.36644263620911,True
525.0,10,46.98059873263864,True
525.0,11,7.051323361047238,True
525.0,12,51.821712924668155,True
525.0,13,58.27835064592319,True
525.0,14,29.552616296517186,True
525.0,15,34.5187625757853,True
525.0,16,40.3188326089211,True
525.0,17,52.97345674135473,True
525.0,18,45.79535750715816,True
525.0,19,31.20524987932039,True
540.0,0,26.25074030821456,True
540.0,1,25.47950479774964,True
540.0,2,42.456826837468434,True
540.0,3,55.375700136179574,True
540.0,4,44.96886621515492,True
540.0,5,13.62255514505604,True
540.0,6,29.9804559827939,True
540.0,7,30.18421701339932,True
540.0,8,15.199209663717824,True
540.0,9,7.530098699901245,True
540.0,10,63.516267356082466,True
540.0,11,16.009893577843755,True
540.0,12,42.56314241081439,True
540.0,13,28.761074613907866,True
540.0,14,57.278935294514426,True
540.0,15,36.38364320351527,True
540.0,16,30.97276151172936,True
540.0,17,14.771582126258181,True
540.0,18,28.870001819843367,True
540.0,19,7.008020769830736,True
555.0,0,35.95005988211025,True
555.0,1,38.94748377327699,True
555.0,2,81.66706246645693,True
555.0,3,44.76747919992288,True
555.0,4,50.8337225723824,True
555.0,5,56.514943936066,True
555.0,6,21.621875583629645,True
555.0,7,17.87590586402561,True
555.0,8,61.77361085132357,True
555.0,9,46.06165766363341,True
555.0,10,11.885542244522554,True
555.0,11,18.174311124101337,True
555.0,12,68.49295170639849,True
555.0,13,69.9608019865817,True
555.0,14,34.098418901950964,True
555.0,15,25.904783237542418,True
555.0,16,19.480621709803884,True
555.0,17,57.00439716503983,True
555.0,18,46.240334276075586,True
555.0,19,47.818750242650545,True
570.0,0,24.75038311460088,True
570.0,1,42.11884110281011,True
570.0,2,56.60024514364297,True
570.0,3,82.50120499576008,True
570.0,4,56.36562949733438,True
570.0,5,58.93410554383965,True
570.0,6,45.217377604069995,True
570.0,7,34.16742748212934,True
570.0,8,49.05450017242508,True
570.0,9,63.07257801045295,True
570.0,10,32.32143044522884,True
570.0,11,18.22538923268735,True
570.0,12,16.00303853022315,True
570.0,13,55.152576273603934,True
570.0,14,30.354373729887442,True
570.0,15,34.101801691278155,True
570.0,16,10.25549220026349,True
570.0,17,40.94433003189013,True
570.0,18,87.99698758911278,True
570.0,19,54.66401393599892,True
585.0,0,54.53021485974932,True
585.0,1,15.481043152860707,True
585.0,2,4.263256414560601e-14,True
585.0,3,53.40291226162807,True
585.0,4,52.43592129196787,True
585.0,5,55.059526127414316,True
585.0,6,41.55052188683247,True
585.0,7,66.06074723088057,True
585.0,8,35.292498505611874,True
585.0,9,46.58596211403113,True
585.0,10,46.10256042765751,True
585.0,11,73.77787194819805,True
585.0,12,80.72343912314693,True
585.0,13,82.68044933165474,True
585.0,14,97.57786708963516,True
585.0,15,38.6808770257156,True
585.0,16,21.228387197866795,True
585.0,17,19.167327612385634,True
585.0,18,99.06590901560915,True
585.0,19,79.2570240053596,True
600.0,0,25.707912066950144,True
600.0,1,49.31793243199824,True
600.0,2,29.89920752280645,True
600.0,3,72.34477201472468,True
600.0,4,57.56628343731461,True
600.0,5,31.266881160464777,True
600.0,6,25.88686021830941,True
600.0,7,52.19188452609259,True
600.0,8,66.21157609717494,True
600.0,9,10.178389011061867,True
600.0,10,53.006960112406716,True
600.0,11,44.74316033537346,True
600.0,12,-5.684341886080802e-14,True
600.0,13,77.92290594426406,True
600.0,14,90.20896514025696,True
600.0,15,65.67670686494453,True
600.0,16,73.28514093758895,True
600.0,17,6.674203680841288,True
600.0,18,18.80402706204825,True
600.0,19,65.1087731870382,True
615.0,0,79.32378247278844,True
615.0,1,94.10729442968078,True
615.0,2,99.19981495547817,True
615.0,3,95.96838949239981,True
615.0,4,86.99435102791264,True
615.0,5,72.70315247535952,True
615.0,6,79.51887009305122,True
615.0,7,89.98823189883419,True
615.0,8,86.77082375974678,True
615.0,9,84.21277064365373,True
615.0,10,90.86644591472799,True
615.0,11,92.71214795899172,True
615.0,12,85.22368046161604,True
615.0,13,85.73502778542496,True
615.0,14,83.14482432499467,True
615.0,15,79.90644051097118,True
615.0,16,95.10598951659179,True
615.0,17,67.99033653964203,True
615.0,18,74.71956452489357,True
615.0,19,73.97679910772477,True
630.0,0,96.0205600010648,True
630.0,1,92.46799541228512,True
630.0,2,94.23854396978119,True
630.0,3,81.87934092512366,True
630.0,4,73.85250879959992,True
630.0,5,80.81487383264324,True
630.0,6,80.35665529359572,True
630.0,7,96.31094406775937,True
630.0,8,89.18209240330718,True
630.0,9,82.10950381620539,True
630.0,10,94.80965798547713,True
630.0,11,98.0213540764296,True
630.0,12,76.75277302644183,True
630.0,13,65.29298591057795,True
630.0,14,81.40675483369105,True
630.0,15,86.01015276750304,True
630.0,16,80.84978948134808,True
630.0,17,85.35115706240764,True
630.0,18,70.2112132031269,True
630.0,19,71.30693491391307,True
645.0,0,94.05827517345062,True
645.0,1,98.86080104731258,True
645.0,2,92.76771565516304,True
645.0,3,85.41164428500392,True
645.0,4,91.25385050952241,True
645.0,5,87.66945088035345,True
645.0,6,96.58453033248873,True
645.0,7,89.99859104392735,True
645.0,8,79.9146388729759,True
645.0,9,92.50314852629592,True
645.0,10,93.49025134596833,True
645.0,11,83.36191000142821,True
645.0,12,85.0323549406049,True
645.0,13,69.76402425715058,True
645.0,14,86.43295800622619,True
645.0,15,89.11252516355849,True
645.0,16,80.84656147438368,True
645.0,17,70.7497382492344,True
645.0,18,95.6475536100424,True
645.0,19,97.77914758716132,True
660.0,0,86.78413026736159,True
660.0,1,72.2454115984906,True
660.0,2,90.88185273428185,True
660.0,3,75.53240584302335,True
660.0,4,89.2423473496953,True
660.0,5,79.52615431967153,True
660.0,6,68.64767791551347,True
660.0,7,93.75967669360888,True
660.0,8,89.7278371958707,True
660.0,9,87.76995964331817,True
660.0,10,93.70283858023348,True
660.0,11,83.96111063884776,True
660.0,12,74.64401305453026,True
660.0,13,92.925514320263,True
660.0,14,92.49616025466486,True
660.0,15,92.89355510514665,True
660.0,16,92.94094975291404,True
660.0,17,85.66394152092049,True
660.0,18,83.97917323894937,True
660.0,19,99.65984178707907,True
675.0,0,93.20245547568678,True
675.0,1,93.13130072130552,True
675.0,2,84.47711711561915,True
675.0,3,97.24962858104091,True
675.0,4,78.91798619047486,True
675.0,5,74.45637336433751,True
675.0,6,87.53366776699147,True
675.0,7,91.64518587710404,True
