task_id,arrival_time_min,cpu_demand_pct,duration_min,latency_sla_min,node_id,queue_wait_min,start_time_min,end_time_min,completion_latency_min,migrated,sla_breached
22,36.54349887164302,22.871413240571822,8.475855111231862,7.1172194853266095,2,0.0,36.54349887164302,45.019353982874875,8.475855111231859,False,False
23,37.367292978347415,28.88085668931135,16.56644187728783,3.8557300125239564,3,0.0,37.367292978347415,53.933734855635244,16.56644187728783,False,False
24,38.877363505835675,34.37673901121839,12.56005104995906,6.035187735835765,4,0.0,38.877363505835675,51.43741455579473,12.560051049959057,False,False
25,43.02503097508583,8.568599322206339,27.67175541361748,3.250730940376322,5,0.0,43.02503097508583,70.69678638870332,27.671755413617483,False,False
26,44.79836421813356,18.488980652680418,26.989655311245137,6.247330332460073,6,0.0,44.79836421813356,71.78801952937869,26.98965531124513,False,False
27,50.0448119124741,18.089499790827894,23.689468676182436,1.2438684519594096,7,0.0,50.0448119124741,73.73428058865653,23.68946867618243,False,False
28,52.565247994418584,23.04675357368047,15.613378117423714,2.82129258740094,8,0.0,52.565247994418584,68.1786261118423,15.613378117423721,False,False
29,53.19474540842167,11.368314165222289,27.046321936125867,5.524035342599914,9,0.0,53.19474540842167,80.24106734454753,27.046321936125864,False,False
30,53.89585476345136,15.721088705061625,9.41460096500423,5.2733954713925195,10,0.0,53.89585476345136,63.310455728455594,9.414600965004233,False,False
31,57.1450512703228,33.365596730657195,12.989572559418427,7.46730280381801,11,0.0,57.1450512703228,70.13462382974123,12.989572559418427,False,False
32,57.21677271136434,6.156259979703071,21.051726558757814,4.9386760968235315,12,0.0,57.21677271136434,78.26849927012216,21.05172655875782,False,False
33,57.545039917806804,28.59949137480798,11.260049868890952,7.151345338477777,13,0.0,57.545039917806804,68.80508978669775,11.260049868890945,False,False
34,59.19894703623921,20.61372331301683,14.98292001108203,5.830887387049218,14,0.0,59.19894703623921,74.18186704732125,14.982920011082037,False,False
35,62.09423677619659,9.725700239524384,7.7629542043642115,7.830152170727624,15,0.0,62.09423677619659,69.8571909805608,7.762954204364213,False,False
36,62.413873207107805,9.608054976132756,3.7731974036716265,2.365869687646355,16,0.0,62.413873207107805,66.18707061077943,3.773197403671624,False,False
37,64.49226824151097,34.441613037590045,15.132142212354822,7.277287601134889,17,0.0,64.49226824151097,79.62441045386579,15.132142212354822,False,False
38,71.80665605685844,22.13502086167223,29.8341776286666,1.2705101687881921,18,0.0,71.80665605685844,101.64083368552504,29.834177628666595,False,False
39,73.314585123003,9.858247107488936,19.89900952997276,6.480336919202068,19,0.0,73.314585123003,93.21359465297576,19.89900952997276,False,False
40,73.44539912394438,31.02270618447751,10.562406404679887,5.332414668214681,0,0.0,73.44539912394438,84.00780552862427,10.56240640467989,False,False
41,76.71614041608018,11.60473673456899,21.933698696480203,4.944662658786761,1,0.0,76.71614041608018,98.64983911256039,21.933698696480207,False,False
42,76.76423488922802,15.448276503843687,26.222806493498155,1.2162498592522253,2,0.0,76.76423488922802,102.98704138272618,26.222806493498155,False,False
43,77.52456708576084,33.755458819263566,21.880472641529455,5.448922478071294,3,0.0,77.52456708576084,99.40503972729029,21.88047264152945,False,False
44,84.74262938590002,14.490843720101456,6.956039511397549,5.591110026879884,4,0.0,84.74262938590002,91.69866889729757,6.956039511397549,False,False
45,85.00705063497801,10.358125270913533,27.30931728627341,4.8464552896004065,5,0.0,85.00705063497801,112.31636792125143,27.309317286273412,False,False
46,85.69204194401459,15.566374806953725,21.919461735872783,1.1290646201263566,6,0.0,85.69204194401459,107.61150367988738,21.919461735872787,False,False
47,86.88906600897,32.748874181208365,28.65400612226542,1.0843630411114764,7,0.0,86.88906600897,115.54307213123542,28.654006122265415,False,False
48,90.01221931821395,23.431583196055573,12.464104080705837,5.559344991180325,8,0.0,90.01221931821395,102.47632339891979,12.464104080705837,False,False
49,90.037359783742,12.448827436558783,14.783325043833461,3.7585038191792712,9,0.0,90.037359783742,104.82068482757546,14.783325043833457,False,False
50,90.4081877984473,23.041182884340436,23.387633884074027,2.993653120549226,10,0.0,90.4081877984473,113.79582168252134,23.387633884074035,False,False
51,92.22330353077942,19.838006719233586,5.470265524344578,2.6692651060101977,11,0.0,92.22330353077942,97.693569055124,5.470265524344583,False,False
52,93.12051667741865,8.24748324424571,8.726970551829968,2.9173431802423164,12,0.0,93.12051667741865,101.84748722924861,8.726970551829965,False,False
53,96.56495173267271,22.935680996186107,24.845234032966637,1.4726912009263735,13,0.0,96.56495173267271,121.41018576563934,24.84523403296663,False,False
54,98.04723299298986,24.611914177307618,11.49244401205129,5.5882157490400095,14,0.0,98.04723299298986,109.53967700504116,11.492444012051294,False,False
55,98.30078608398006,16.06635142212412,9.127380809563899,3.7014490402425038,15,0.0,98.30078608398006,107.42816689354396,9.127380809563903,False,False
56,99.07538574999023,17.872966144077708,21.552915420320467,7.906983387137399,16,0.0,99.07538574999023,120.62830117031069,21.55291542032046,False,False
57,99.90769221266181,21.68570890393368,8.05554067433144,7.022421235472484,17,0.0,99.90769221266181,107.96323288699325,8.05554067433144,False,False
58,100.71118495823642,26.884852635829375,28.56846520017551,6.295521334091173,18,0.0,100.71118495823642,129.27965015841193,28.56846520017551,False,False
59,101.85815390186173,7.009340393959698,13.291660322049635,1.5619412428282597,19,0.0,101.85815390186173,115.14981422391136,13.291660322049637,False,False
60,103.08032392163709,6.688664389459735,25.90164484810855,2.6429244233632705,0,0.0,103.08032392163709,128.98196876974563,25.901644848108546,False,False
61,104.35309873477405,27.86754044910535,29.641217297167426,1.3141622573339362,1,0.0,104.35309873477405,133.99431603194148,29.64121729716743,False,False
62,104.63032680033436,22.85568056376278,29.754849587920777,2.8033219598694705,2,0.0,104.63032680033436,134.38517638825513,29.754849587920774,False,False
63,107.11807479811257,17.12829368991347,18.3233913378357,5.096339459134739,3,0.0,107.11807479811257,125.44146613594827,18.3233913378357,False,False
64,108.76383337447012,9.290222039791553,7.404705307102378,3.613684802810723,4,0.0,108.76383337447012,116.1685386815725,7.404705307102375,False,False
65,109.31083522659158,32.69908070773636,26.742655884029524,4.654990130463013,5,0.0,109.31083522659158,136.0534911106211,26.74265588402953,False,False
66,109.82940966507371,33.21054237614541,28.23775629663164,4.726907237990085,6,0.0,109.82940966507371,138.06716596170534,28.23775629663163,False,False
67,111.36615785056269,20.292039796293317,16.20132334084601,4.058925018180163,7,0.0,111.36615785056269,127.56748119140869,16.201323340846002,False,False
68,111.77423921430761,12.871654182008736,14.984152383904597,1.2169635193679413,8,0.0,111.77423921430761,126.75839159821221,14.9841523839046,False,False
69,119.15665741168587,11.758920163470002,22.272343061161752,6.861684348137978,9,0.0,119.15665741168587,141.42900047284763,22.272343061161763,False,False
70,120.87489917648654,22.875738521929556,5.332676199500721,2.7133553048927705,10,0.0,120.87489917648654,126.20757537598726,5.332676199500725,False,False
71,121.0789697281373,5.848769169143438,17.64288030130157,2.9777408090069772,11,0.0,121.0789697281373,138.72185002943885,17.64288030130156,False,False
72,121.57592454309018,33.67581602566776,29.46120910143386,6.1735224031148865,12,0.0,121.57592454309018,151.03713364452403,29.46120910143385,False,False
73,122.06457834033563,28.608234074363715,14.123950024754787,4.067668499613015,13,0.0,122.06457834033563,136.1885283650904,14.123950024754777,False,False
74,123.17872294483324,12.48644527816161,5.317587065934443,2.517559020120113,14,0.0,123.17872294483324,128.49631001076767,5.317587065934433,False,False
75,123.37936029558969,9.856080818862225,4.61985879704642,4.847713794839207,15,0.0,123.37936029558969,127.99921909263611,4.619858797046419,False,False
76,123.40472055360051,33.241007038107405,5.032627393291833,1.8880112357320176,16,0.0,123.40472055360051,128.43734794689234,5.032627393291833,False,False
77,124.23490753816758,26.26586235322437,29.982921022406753,1.0523809727473663,17,0.0,124.23490753816758,154.21782856057433,29.982921022406757,False,False
78,124.7885001342789,34.59877752574893,8.229503059604719,6.704131598797609,18,0.0,124.7885001342789,133.01800319388363,8.229503059604724,False,False
79,126.84960549289883,12.238803550685907,3.699801168853528,4.842213123045969,19,0.0,126.84960549289883,130.54940666175236,3.6998011688535257,False,False
80,129.11066296424534,12.616732637671571,8.4428883136055,7.897551935177555,0,0.0,129.11066296424534,137.55355127785083,8.442888313605494,False,False
81,130.76089124197378,33.92041107079391,24.84138112467158,6.064915478642623,1,0.0,130.76089124197378,155.60227236664537,24.841381124671585,False,False
82,131.93723431378595,7.506860964454347,12.927731969625608,2.803809638910981,2,0.0,131.93723431378595,144.86496628341155,12.927731969625597,False,False
83,133.67707142838702,22.955854671297985,11.90804190105335,1.8665113178199637,3,0.0,133.67707142838702,145.58511332944036,11.908041901053338,False,False
84,133.71060396715902,32.480787644973326,10.738876981903493,7.875614882315094,4,0.0,133.71060396715902,144.44948094906252,10.738876981903502,False,False
85,134.6844288616239,20.21702532682462,28.236420024535384,2.8013148103648824,5,0.0,134.6844288616239,162.9208488861593,28.23642002453539,False,False
86,135.7860041953675,6.877133475384781,5.065645119622825,1.6674741722800217,6,0.0,135.7860041953675,140.8516493149903,5.065645119622815,False,False
87,135.92002549667518,13.41765861598248,11.25681551594738,2.9197187465267205,7,0.0,135.92002549667518,147.17684101262256,11.25681551594738,False,False
88,137.13349016333075,29.120034807892026,4.840181423923786,3.161239419521035,8,0.0,137.13349016333075,141.97367158725453,4.840181423923781,False,False
89,137.22392030172682,7.379506975443447,21.49125801316436,1.502439651425381,9,0.0,137.22392030172682,158.71517831489118,21.491258013164355,False,False
90,137.56254533363327,13.269051532501049,4.638436204490807,2.335090101259026,10,0.0,137.56254533363327,142.20098153812407,4.638436204490802,False,False
91,138.2167603988497,5.765046918805936,18.789329186360334,1.5009515004336627,11,0.0,138.2167603988497,157.00608958521002,18.789329186360334,False,False
92,138.59909888349134,27.123813355754464,4.850007684972489,1.598903487128752,12,0.0,138.59909888349134,143.44910656846383,4.850007684972496,False,False
93,138.67579093746198,18.02106847268948,21.815065482242147,6.609442519953573,13,0.0,138.67579093746198,160.49085641970413,21.815065482242147,False,False
94,141.72342389297125,32.46190811268896,14.737906365360558,7.679877937324305,14,0.0,141.72342389297125,156.46133025833183,14.737906365360573,False,False
95,142.32265497750433,27.213360643343805,27.954050151670668,1.5234707395914455,15,0.0,142.32265497750433,170.27670512917499,27.954050151670657,False,False
96,142.35856182971773,30.032682564534696,16.655867739656987,7.350381613356288,16,0.0,142.35856182971773,159.01442956937473,16.655867739656998,False,False
97,143.15316709724985,13.985374708239377,8.498252898754059,5.340220798981694,17,0.0,143.15316709724985,151.6514199960039,8.49825289875406,False,False
98,143.44128900235754,30.508510554661527,26.101495458728927,3.3958835200161595,18,0.0,143.44128900235754,169.54278446108646,26.10149545872892,False,False
99,144.73049743746915,34.7259753231819,23.90394985809966,7.562956811410629,19,0.0,144.73049743746915,168.6344472955688,23.90394985809965,False,False
100,144.8469326594965,28.755418693732217,14.63208083231233,6.52690742800459,0,0.0,144.8469326594965,159.47901349180884,14.63208083231234,False,False
101,146.66803883219958,30.678875264410458,19.080686236457538,1.9039543218874229,1,0.0,146.66803883219958,165.7487250686571,19.080686236457524,False,False
102,147.1449858116231,24.346193440335867,22.108922179582226,4.969765558421546,2,0.0,147.1449858116231,169.25390799120532,22.108922179582237,False,False
103,148.25850019117945,19.204262059829798,6.602604325884423,5.935881621994553,3,0.0,148.25850019117945,154.86110451706386,6.602604325884414,False,False
104,150.30008286157997,27.972173225451826,24.176650799233645,3.811891428517374,4,0.0,150.30008286157997,174.4767336608136,24.17665079923364,False,False
105,151.35543750279837,34.930263421094665,26.344799450571294,7.179932524263427,5,0.0,151.35543750279837,177.70023695336965,26.344799450571287,False,False
106,151.80123820118817,9.295902132293648,8.90132388633595,2.3926969811523655,6,0.0,151.80123820118817,160.70256208752411,8.901323886335945,False,False
107,152.6407983243498,29.663818217123204,8.066074995801408,6.631822044225629,7,0.0,152.6407983243498,160.7068733201512,8.066074995801415,False,False
108,152.75188620046868,27.676331924776424,11.801210226443406,3.72533803914155,8,0.0,152.75188620046868,164.55309642691208,11.801210226443402,False,False
109,153.15564387671543,11.380241202800919,27.433678915164695,7.230102719119452,9,0.0,153.15564387671543,180.58932279188014,27.433678915164705,False,False
110,154.416819040041,23.008198441732453,4.583213946190432,4.797808497332684,10,0.0,154.416819040041,159.00003298623142,4.583213946190426,False,False
111,154.6370377613583,5.743336254847904,14.040743950074594,7.183416894920775,11,0.0,154.6370377613583,168.67778171143289,14.040743950074585,False,False
112,154.74923653254348,9.593011274101313,11.275750215747877,5.690652219039993,12,0.0,154.74923653254348,166.02498674829135,11.275750215747877,False,False
113,157.56462786025216,28.700893074917477,16.351481551150954,3.3589063320676065,13,0.0,157.56462786025216,173.9161094114031,16.351481551150954,False,False
114,158.22008691766902,27.740632494509207,28.931324201386293,1.594823271880169,14,0.0,158.22008691766902,187.15141111905533,28.931324201386303,False,False
115,158.50450015943593,9.605650427935966,17.74522584369683,5.57163046412928,15,0.0,158.50450015943593,176.24972600313276,17.74522584369683,False,False
116,159.3514475531395,17.926546922325585,12.927241610521472,3.9946966655405918,16,0.0,159.3514475531395,172.27868916366097,12.927241610521463,False,False
117,161.63030763842482,33.587863718780426,2.5594378784347542,3.9301028788817356,17,0.0,161.63030763842482,164.18974551685957,2.55943787843475,False,False
118,161.9753438297632,34.60676607614024,25.78296344783629,7.502510119884514,18,0.0,161.9753438297632,187.7583072775995,25.782963447836295,False,False
119,163.99514853587735,10.569730868521109,7.344784104022263,5.2581052987995545,19,0.0,163.99514853587735,171.33993263989962,7.344784104022267,False,False
120,165.93322547432052,11.603932406992847,15.06908192573032,7.933095252477256,0,0.0,165.93322547432052,181.00230740005085,15.06908192573033,False,False
121,166.04005502326817,14.707203117480006,8.656002510387363,1.0988860243689822,1,0.0,166.04005502326817,174.69605753365553,8.656002510387367,False,False
122,166.99273319385767,21.954443380876615,17.35138757133143,2.7542621208214184,2,0.0,166.99273319385767,184.3441207651891,17.35138757133143,False,False
123,172.93077099465654,16.489938265080305,15.283649256994032,2.7864622971935717,3,0.0,172.93077099465654,188.21442025165058,15.283649256994039,False,False
124,173.17632594906536,32.230877106152676,3.9904471144622753,4.156473231211962,4,0.0,173.17632594906536,177.16677306352764,3.9904471144622846,False,False
125,173.46317323419865,17.12463606839828,17.021621707632125,4.216830058832252,5,0.0,173.46317323419865,190.48479494183078,17.021621707632136,False,False
126,174.7035748201015,19.797346242338524,4.261609257805885,6.0657483560228584,6,0.0,174.7035748201015,178.96518407790737,4.261609257805873,False,False
127,175.03590393045903,18.464191513166526,7.6695896668472905,5.894895663097566,7,0.0,175.03590393045903,182.70549359730632,7.669589666847287,False,False
128,175.8988352054144,10.156080926940547,12.760586454910811,7.077083785703475,8,0.0,175.8988352054144,188.65942166032522,12.760586454910822,False,False
129,176.45628686010687,10.87314806629174,24.40559840502209,3.3818074832487057,9,0.0,176.45628686010687,200.86188526512896,24.40559840502209,False,False
130,176.54861405591097,18.95504407510529,28.77324762150177,2.9530686238988846,10,0.0,176.54861405591097,205.32186167741276,28.77324762150178,False,False
131,177.89720144981905,17.142452065657388,25.988627164229726,3.0237229683615716,11,0.0,177.89720144981905,203.88582861404876,25.98862716422971,False,False
132,177.92796380915075,15.660932969607131,19.234467453228234,1.9083003305063582,12,0.0,177.92796380915075,197.162431262379,19.234467453228234,False,False
133,178.40167495691676,6.958317034359796,4.097807495265125,5.129249231036663,13,0.0,178.40167495691676,182.4994824521819,4.09780749526513,False,False
134,179.69547810340399,11.046550915231764,17.427003634379474,1.4116074047644835,14,0.0,179.69547810340399,197.12248173778346,17.427003634379474,False,False
135,179.93064079822574,19.22168647783446,25.52702857757873,1.4921779699511877,15,0.0,179.93064079822574,205.45766937580447,25.527028577578733,False,False
136,179.9336885893996,20.338107183081007,24.724708848706562,1.8919866975081976,16,0.0,179.9336885893996,204.65839743810616,24.72470884870657,False,False
137,182.26571374654773,13.193996378200207,15.113456798170784,5.16881065101757,17,0.0,182.26571374654773,197.3791705447185,15.113456798170773,False,False
138,182.64885108439975,27.274678731668665,6.218277208121563,2.7991401095392043,18,0.0,182.64885108439975,188.86712829252133,6.218277208121577,False,False
139,182.84265863782684,20.31981895219691,10.538754384977455,2.2621801219662396,19,0.0,182.84265863782684,193.3814130228043,10.538754384977466,False,False
140,183.2401456450827,14.243808861088054,27.254731325090237,6.819534881181198,0,0.0,183.2401456450827,210.49487697017292,27.254731325090233,False,False
141,183.616885619333,14.440635898675765,26.581585744464196,7.383913533000367,1,0.0,183.616885619333,210.1984713637972,26.581585744464206,False,False
142,183.7318225402342,30.26726743763482,29.262594048853476,5.573833684025496,2,0.0,183.7318225402342,212.99441658908768,29.262594048853487,False,False
143,183.89479040022724,29.735077030756216,13.785527585177233,3.903279569133824,3,0.0,183.89479040022724,197.68031798540446,13.78552758517722,False,False
144,184.35464819792963,19.86961923728567,20.32795905581149,4.7542384405583995,4,0.0,184.35464819792963,204.68260725374114,20.327959055811505,False,False
145,185.08989716781647,18.650652817495637,19.306067470834485,4.222769109651164,5,0.0,185.08989716781647,204.39596463865095,19.306067470834478,False,False
146,186.9304466634897,34.68975490015231,15.81720223257877,3.4886331304467246,6,0.0,186.9304466634897,202.74764889606848,15.81720223257878,False,False
147,187.09119929683482,25.49829843553824,2.0456637336362165,5.730239580923986,7,0.0,187.09119929683482,189.13686303047103,2.045663733636218,False,False
148,187.57112993149576,21.612862827956786,18.124563239004722,3.1241002817425594,8,0.0,187.57112993149576,205.69569317050048,18.124563239004715,False,False
149,190.9679298253242,13.43737900622724,20.48329374869686,1.9959808498961462,9,0.0,190.9679298253242,211.45122357402107,20.483293748696866,False,False
150,191.06980456256377,27.802153446306207,22.64024890808154,7.978365972270283,10,0.0,191.06980456256377,213.7100534706453,22.64024890808153,False,False
151,191.75840678548036,17.836827895377414,6.686003540709368,3.424847221820861,11,0.0,191.75840678548036,198.44441032618974,6.686003540709379,False,False
152,192.86576187531648,8.936148821473274,19.87351898667056,2.4660298556838214,12,0.0,192.86576187531648,212.73928086198703,19.873518986670547,False,False
153,193.0359068578704,6.092958419295833,14.408983642868058,5.319900043792522,13,0.0,193.0359068578704,207.44489050073847,14.408983642868066,False,False
154,194.95517515465107,17.918297074425023,4.2937567571891755,2.9296580365101637,14,0.0,194.95517515465107,199.24893191184026,4.293756757189186,False,False
155,195.6988039969173,18.87890958448193,24.81370975850937,6.107773955160196,15,0.0,195.6988039969173,220.51251375542665,24.81370975850936,False,False
156,196.15369525532785,12.091206062269535,16.016992026986365,4.784002963220634,16,0.0,196.15369525532785,212.17068728231422,16.016992026986372,False,False
157,196.87780011865848,5.322611528000766,5.443181633697472,2.092058434792568,17,0.0,196.87780011865848,202.32098175235595,5.443181633697463,False,False
158,201.84931027709746,22.856470655499486,29.546974006484977,4.720533122899241,18,0.0,201.84931027709746,231.39628428358245,29.546974006484987,False,False
159,202.84711749512584,23.636995346409904,19.546345096093912,1.4956033024156121,19,0.0,202.84711749512584,222.39346259121976,19.546345096093916,False,False
160,205.73447203502002,5.2236929427140915,25.84597113630896,1.3249683134433554,0,0.0,205.73447203502002,231.58044317132897,25.845971136308947,False,False
161,207.4238079688121,23.432097531929603,25.113127331437347,4.153778638581617,1,0.0,207.4238079688121,232.53693530024944,25.11312733143734,False,False
162,208.1604936297715,18.18445299736677,7.9869083341824645,7.416865546597449,2,0.0,208.1604936297715,216.14740196395397,7.986908334182459,False,False
163,208.5858165754359,6.19656808139432,8.36694647743976,6.899398943266002,3,0.0,208.5858165754359,216.95276305287567,8.366946477439768,False,False
164,209.2620755698761,19.218026422771818,8.085290460433741,1.4393429455142202,4,0.0,209.2620755698761,217.34736603030984,8.085290460433754,False,False
165,210.28267359337212,25.216734632229112,3.5201504569415523,7.063193015724208,5,0.0,210.28267359337212,213.8028240503137,3.5201504569415647,False,False
166,211.27910172299656,6.5626632490907,28.03676723068304,1.5107293881209503,6,0.0,211.27910172299656,239.3158689536796,28.03676723068304,False,False
167,213.00794268763673,14.836427623393515,26.355988011924122,7.418696101032491,7,0.0,213.00794268763673,239.36393069956085,26.355988011924126,False,False
168,214.79423919517484,23.9668861126496,29.963473790570717,3.0618454765299474,8,0.0,214.79423919517484,244.75771298574557,29.96347379057073,False,False
169,215.26668111188275,9.358174020981064,6.098915208813805,5.21592398743455,9,0.0,215.26668111188275,221.36559632069654,6.098915208813793,False,False
170,219.59529205121325,25.454501769389566,7.6337259475244394,3.6894560224314503,10,0.0,219.59529205121325,227.22901799873767,7.633725947524425,False,False
171,220.06557616897325,33.798272580331954,6.137096462019008,3.4738488351716397,11,0.0,220.06557616897325,226.20267263099225,6.137096462019002,False,False
172,220.21952528902983,32.97416154008224,20.087704885684314,7.654542154042549,12,0.0,220.21952528902983,240.30723017471414,20.087704885684303,False,False
173,221.36137888890414,22.23386580617473,22.930164857390682,2.2218666850268987,13,0.0,221.36137888890414,244.29154374629482,22.93016485739068,False,False
174,221.68137844685504,25.559457272577266,5.099456732553845,1.7435221386350472,14,0.0,221.68137844685504,226.78083517940888,5.099456732553847,False,False
175,221.7988709675305,29.29307537143864,24.292165242139173,1.989753996544362,15,0.0,221.7988709675305,246.09103620966965,24.292165242139163,False,False
176,221.84564993900358,23.977136593579615,3.762040363175304,7.611365994259231,16,0.0,221.84564993900358,225.6076903021789,3.7620403631753163,False,False
177,222.12735798854683,15.511012841448439,12.252378298467757,7.186860652690421,17,0.0,222.12735798854683,234.3797362870146,12.252378298467761,False,False
178,222.65575502706906,12.647027114077114,6.793738382815921,4.547788763522848,18,0.0,222.65575502706906,229.44949340988498,6.793738382815917,False,False
179,224.68151145188494,10.240520147619245,28.116890128208826,2.72983501858314,19,0.0,224.68151145188494,252.79840158009378,28.116890128208837,False,False
180,225.22672993177005,20.036995685788288,26.15635077136217,3.281937317909373,0,0.0,225.22672993177005,251.38308070313224,26.156350771362185,False,False
181,226.52109444125426,22.938515393592702,14.016250116616549,5.963305411641061,1,0.0,226.52109444125426,240.53734455787082,14.016250116616561,False,False
182,226.80063240446782,18.28726493962489,10.729600845781675,5.4915197523814285,2,0.0,226.80063240446782,237.5302332502495,10.729600845781675,False,False
183,226.94732541071576,23.23086528255389,22.575790311578228,6.381110226811028,3,0.0,226.94732541071576,249.523115722294,22.57579031157823,False,False
184,227.09365392064885,8.396518490211548,20.723453359615746,2.838007228121085,4,0.0,227.09365392064885,247.8171072802646,20.723453359615746,False,False
185,227.2428219422959,21.881091591305086,12.960562580431528,6.578799743408257,5,0.0,227.2428219422959,240.20338452272745,12.960562580431542,False,False
186,227.9160193801633,18.038128523558303,7.116375083067056,7.1836682746406595,6,0.0,227.9160193801633,235.03239446323036,7.116375083067055,False,False
187,230.22185345800486,10.8583154061977,23.541238866508266,7.244276612236238,7,0.0,230.22185345800486,253.76309232451314,23.54123886650828,False,False
188,230.61618242062735,29.71023469473693,4.721953857978306,1.4429854338142591,8,0.0,230.61618242062735,235.33813627860565,4.721953857978292,False,False
189,230.83686857127225,23.48261725823517,23.623487289808832,4.853434058424664,9,0.0,230.83686857127225,254.46035586108107,23.62348728980882,False,False
190,231.38646272902582,27.901611624298504,3.8019198880631078,1.4799208124539323,10,0.0,231.38646272902582,235.18838261708893,3.801919888063111,False,False
191,233.21416633709345,16.47344503848255,23.27083571166389,6.270200625604816,11,0.0,233.21416633709345,256.48500204875734,23.270835711663892,False,False
192,233.27319550803068,7.400582765798287,27.505002592437428,6.2125217494107385,12,0.0,233.27319550803068,260.7781981004681,27.50500259243742,False,False
193,235.731509178497,25.37030084508559,22.0631254320544,4.665390186812791,13,0.0,235.731509178497,257.7946346105514,22.06312543205439,False,False
194,237.20638781864582,28.56012654463248,29.85611930188105,7.045200488979079,14,0.0,237.20638781864582,267.0625071205269,29.85611930188108,False,False
195,237.3941752760961,24.380351719125187,22.564147245007263,5.71118384598279,15,0.0,237.3941752760961,259.95832252110336,22.564147245007263,False,False
196,238.25057095634892,28.314582482210287,5.264913275918463,6.885446692583025,16,0.0,238.25057095634892,243.5154842322674,5.264913275918474,False,False
197,238.3107727907479,29.99735116403973,2.764795277995046,1.9685948502552244,17,0.0,238.3107727907479,241.07556806874294,2.7647952779950344,False,False
198,239.84964018386012,12.925749897059063,3.5976496740949133,5.672002829091238,18,0.0,239.84964018386012,243.44728985795504,3.5976496740949244,False,False
199,239.95495461217612,17.90679579038011,19.949802167225673,4.822365722528037,19,0.0,239.95495461217612,259.9047567794018,19.94980216722567,False,False
200,240.03583768432622,9.667866712527356,15.931670404863667,3.172811613210481,0,0.0,240.03583768432622,255.9675080891899,15.931670404863667,False,False
201,240.24646643611914,21.063365631766427,29.871453723246006,7.7829430646383955,1,0.0,240.24646643611914,270.11792015936516,29.87145372324602,False,False
